Entity,Code,Year,Annual CO₂ emissions,Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring,Annual CO₂ emissions from cement,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Annual CO₂ emissions from coal,Annual CO₂ emissions (per capita),GDP per capita,Population (historical)
Saint Kitts and Nevis,KNA,2014,230832.0,71.228,2.0641763,0.0,0.0,0.0,230832.0,0.0,4.8996434,12001.1075,47112.0
Saint Kitts and Nevis,KNA,2015,234496.0,71.211,2.1619556,0.0,0.0,0.0,234496.0,0.0,4.977838,12203.955,47108.0
Saint Kitts and Nevis,KNA,2016,238160.0,71.227,2.3664365,0.0,0.0,0.0,238160.0,0.0,5.056583,12222.789499999999,47099.0
Saint Kitts and Nevis,KNA,2017,241824.0,71.284,2.2082891,0.0,0.0,0.0,241824.0,0.0,5.1369944,12273.67275,47075.0
Saint Kitts and Nevis,KNA,2018,245488.0,71.336,2.3123724,0.0,0.0,0.0,245488.0,0.0,5.219595,12364.711,47032.0
Saint Kitts and Nevis,KNA,2019,252815.98,71.54,2.6601636,0.0,0.0,0.0,252815.98,0.0,5.3818116,12656.009,46976.0
Saint Kitts and Nevis,KNA,2020,230832.0,71.181,2.1634307,0.0,0.0,0.0,230832.0,0.0,4.9222107,11729.6195,46896.0
Saint Kitts and Nevis,KNA,2021,230832.0,69.271,2.3993328,0.0,0.0,0.0,230832.0,0.0,4.9337835,12503.188999999998,46786.0
Saint Kitts and Nevis,KNA,2022,223800.0,70.313,2.4128113,0.0,0.0,0.0,223800.0,0.0,4.7890096,13025.0205,46732.0
Saint Kitts and Nevis,KNA,2023,233472.0,72.145,2.5407417,0.0,0.0,0.0,233472.0,0.0,4.990531,13025.0205,46783.0
Saint Lucia,LCA,1950,3664.0,48.289,0.2859497,0.0,0.0,3582.0,3664.0,469587.0,0.039394036,1231.0,93009.0
Saint Lucia,LCA,1951,10992.0,49.816,0.2859497,0.0,0.0,3664.0,10992.0,512016.0,0.1169511,1254.0,93988.0
Saint Lucia,LCA,1952,7328.0,52.431,0.2859497,0.0,0.0,3666.0,7328.0,518485.985,0.077600814,1288.0,94432.0
Saint Lucia,LCA,1953,10992.0,53.221,0.2859497,0.0,0.0,7327.0,10992.0,467629.5,0.11650609,1326.0,94347.0
Saint Lucia,LCA,1954,7328.0,54.534,0.2859497,0.0,0.0,7328.0,7328.0,524623.0,0.07785557,1364.0,94123.0
Saint Lucia,LCA,1955,10992.0,55.411,0.2859497,0.0,0.0,10990.5,10992.0,508176.97,0.11715927,1400.0,93821.0
Saint Lucia,LCA,1956,10992.0,55.888,0.2859497,0.0,0.0,12854.0,10992.0,395712.0,0.11759546,1433.0,93473.0
Saint Lucia,LCA,1957,10992.0,55.875,0.2859497,0.0,0.0,11029.5,10992.0,446316.0,0.118066594,1479.0,93100.0
Saint Lucia,LCA,1958,10992.0,56.562,0.2859497,0.0,0.0,11082.5,10992.0,549600.0,0.11853641,1545.0,92731.0
Saint Lucia,LCA,1959,10992.0,57.322,0.2859497,0.0,0.0,11480.0,10992.0,425408.0,0.119000964,1623.0,92369.0
Saint Lucia,LCA,1960,14656.0,57.865,0.2859497,0.0,0.0,14671.5,14656.0,453620.5,0.1582636,1691.0,92605.0
Saint Lucia,LCA,1961,18320.0,59.095,0.2859497,0.0,0.0,16951.0,18320.0,457088.0,0.19592325,1747.0,93506.0
Saint Lucia,LCA,1962,18320.0,59.877,0.2859497,0.0,0.0,20163.0,18320.0,406572.5,0.19381526,1798.0,94523.0
Saint Lucia,LCA,1963,21984.0,60.538,0.2859497,0.0,0.0,29312.0,21984.0,401947.5,0.23010498,1849.0,95539.0
Saint Lucia,LCA,1964,21984.0,61.339,0.2859497,0.0,0.0,54938.0,21984.0,372814.5,0.22774503,1900.0,96529.0
Saint Lucia,LCA,1965,25648.0,61.924,0.2859497,0.0,0.0,84186.0,25648.0,375560.0,0.26302135,1946.0,97513.0
Saint Lucia,LCA,1966,29312.0,62.533,0.2859497,0.0,0.0,96125.0,29312.0,394775.5,0.29762605,1989.0,98486.0
Saint Lucia,LCA,1967,32976.0,63.161,0.2859497,0.0,0.0,124552.0,32976.0,410368.0,0.3313405,2036.0,99523.0
Saint Lucia,LCA,1968,36640.0,63.749,0.2859497,0.0,0.0,129029.01,36640.0,332429.0,0.3638675,2091.0,100696.0
Saint Lucia,LCA,1969,62288.0,64.026,0.2859497,0.0,0.0,158826.0,62288.0,421286.5,0.61124194,2150.0,101904.0
Saint Lucia,LCA,1970,65952.0,64.29,0.2859497,0.0,0.0,164852.0,65952.0,436974.0,0.63916886,2203.0,103184.0
Saint Lucia,LCA,1971,69616.0,64.492,0.28212386,0.0,0.0,230832.0,69616.0,494611.0,0.6656913,2265.0,104577.0
Saint Lucia,LCA,1972,76944.0,64.645,0.33867285,0.0,0.0,271136.0,76944.0,381056.0,0.725743,2279.0,106021.0
Saint Lucia,LCA,1973,80608.0,64.573,0.33675045,0.0,0.0,340380.0,80608.0,362736.0,0.7497582,2268.0,107512.0
Saint Lucia,LCA,1974,73280.0,65.419,0.2961238,0.0,0.0,522169.0,73280.0,402038.5,0.67172045,2356.0,109093.0
Saint Lucia,LCA,1975,76944.0,65.909,0.352224,0.0,0.0,571633.0,76944.0,398748.5,0.6948167,2428.0,110740.0
Saint Lucia,LCA,1976,84272.0,66.198,0.3148766,0.0,0.0,705411.5,84272.0,430520.0,0.74947083,2820.0,112442.0
Saint Lucia,LCA,1977,69616.0,66.957,0.34257677,0.0,0.0,717920.0,69616.0,476320.015,0.60986423,3027.0,114150.0
Saint Lucia,LCA,1978,98928.0,67.38,0.337552,0.0,0.0,745446.5,98928.0,443344.0,0.8539097,3196.0,115853.0
Saint Lucia,LCA,1979,150224.0,67.364,0.32928324,0.0,0.0,989350.5,150224.0,417674.0,1.2779909,3247.0,117547.0
Saint Lucia,LCA,1980,113584.0,67.801,0.320228,0.0,0.0,998440.03,113584.0,456061.0,0.9520712,3011.0,119302.0
Saint Lucia,LCA,1981,95264.0,68.688,0.23356387,0.0,0.0,847953.0,95264.0,355187.0,0.78611684,3051.0,121183.0
Saint Lucia,LCA,1982,113584.0,68.977,0.28516415,0.0,0.0,1067439.5,113584.0,436016.0,0.9227195,3102.0,123097.0
Saint Lucia,LCA,1983,102592.0,69.987,0.24151498,0.0,0.0,981952.0,102592.0,479984.0,0.820375,3229.0,125055.0
Saint Lucia,LCA,1984,113584.0,70.522,0.26364043,0.0,0.0,1394215.5,113584.0,392556.0,0.893764,3403.0,127085.0
Saint Lucia,LCA,1985,128240.01,70.308,0.33369723,0.0,0.0,1819333.5,128240.01,470176.0,0.9927695,3606.0,129174.0
Saint Lucia,LCA,1986,131904.0,70.229,0.34288588,0.0,0.0,1817439.5,131904.0,458000.0,1.00496,4157.0,131253.0
Saint Lucia,LCA,1987,146560.0,69.671,0.38881007,0.0,0.0,2167256.0,146560.0,443344.0,1.0999452,4224.0,133243.0
Saint Lucia,LCA,1988,164880.0,69.736,0.5237037,0.0,0.0,2700408.5,164880.0,553264.0,1.2211615,4779.0,135019.0
Saint Lucia,LCA,1989,164880.0,70.028,0.5310888,0.0,0.0,3407531.0,164880.0,688832.0,1.207682,5093.0,136526.0
Saint Lucia,LCA,1990,179536.0,70.008,0.5135757,0.0,0.0,3612704.0,179536.0,625744.0,1.3021744,5203.0,137874.0
Saint Lucia,LCA,1991,190528.0,70.309,0.50960433,0.0,0.0,3510112.0,190528.0,420011.5,1.3654398,5270.2544,139536.0
Saint Lucia,LCA,1992,212512.0,70.734,0.505589,0.0,0.0,3649344.0,212512.0,371896.0,1.5004836,5737.2886,141629.0
Saint Lucia,LCA,1993,234496.0,71.05,0.4856463,0.0,0.0,3060833.0,234496.0,335153.5,1.6314467,5804.0557,143735.0
Saint Lucia,LCA,1994,260144.0,71.076,0.5771472,0.0,0.0,3338309.0,260144.0,292221.0,1.7830173,5945.7686,145901.0
Saint Lucia,LCA,1995,274800.0,71.172,0.5586743,0.0,0.0,3085088.0,274800.0,293120.0,1.8539133,6095.83,148227.0
Saint Lucia,LCA,1996,293120.0,70.963,0.54574704,0.0,0.0,3338102.5,293120.0,280760.0,1.9482496,6330.9346,150453.0
Saint Lucia,LCA,1997,296784.0,70.778,0.5525369,0.0,0.0,4018305.0,296784.0,260088.0,1.9450532,6344.7847,152584.0
Saint Lucia,LCA,1998,326096.0,70.68,0.55793685,0.0,0.0,3616368.0,326096.0,284068.0,2.1080885,6831.2295,154688.0
Saint Lucia,LCA,1999,337088.0,70.692,0.5583847,0.0,0.0,3758965.4,337088.0,293120.0,2.150907,7111.8687,156719.0
Saint Lucia,LCA,2000,348080.0,70.779,0.60838753,0.0,0.0,4093784.5,348080.0,465229.0,2.1943717,7191.275,158624.0
Saint Lucia,LCA,2001,359072.0,71.367,0.64529413,0.0,0.0,4121848.4,359072.0,471383.0,2.2407408,7014.288,160247.0
Saint Lucia,LCA,2002,359072.0,71.707,0.6013326,0.0,0.0,4340008.0,359072.0,435511.0,2.2212243,7141.7544,161655.0
Saint Lucia,LCA,2003,377392.0,72.188,0.6945808,0.0,0.0,4832495.5,377392.0,421345.0,2.3155015,7602.129,162985.0
Saint Lucia,LCA,2004,403040.0,72.453,0.6673202,0.0,0.0,5246340.5,403040.0,461664.0,2.4538205,8322.346,164250.0
Saint Lucia,LCA,2005,388384.0,72.544,0.6956785,0.0,0.0,5879754.0,388384.0,382437.0,2.3472984,8418.911,165460.0
Saint Lucia,LCA,2006,410368.0,72.794,0.7669273,0.0,0.0,6130801.0,410368.0,501838.03,2.4623508,9135.34,166657.0
Saint Lucia,LCA,2007,425024.0,72.86,0.82380575,0.0,0.0,6596951.0,425024.0,512960.03,2.5334334,9377.8955,167766.0
Saint Lucia,LCA,2008,425024.0,72.963,0.88502914,0.0,0.0,6872833.5,425024.0,597232.0,2.517676,9931.685,168816.0
Saint Lucia,LCA,2009,425024.0,72.946,0.9477892,0.0,0.0,6830919.5,425024.0,621923.0,2.501907,10061.634,169880.0
Saint Lucia,LCA,2010,487312.0,72.768,1.0649129,0.0,0.0,7172404.0,487312.0,674176.0,2.851095,10058.623,170921.0
Saint Lucia,LCA,2011,487312.0,72.962,0.82013494,0.0,0.0,7456820.5,487312.0,975085.0,2.8362765,10255.0,171814.0
Saint Lucia,LCA,2012,490976.0,72.86,0.84363246,0.0,0.0,7045567.5,490976.0,857376.0,2.844671,10067.0,172595.0
Saint Lucia,LCA,2013,487312.0,72.687,0.9603793,0.0,0.0,7058909.5,487312.0,1093765.0,2.8106587,10037.0,173380.0
Saint Lucia,LCA,2014,483648.0,72.676,1.0193065,0.0,0.0,6790445.5,483648.0,1189831.0,2.7772717,10035.0,174145.0
Saint Lucia,LCA,2015,479984.0,72.932,1.0411366,0.0,0.0,6851281.5,479984.0,1322408.0,2.7440357,10185.0,174919.0
Saint Lucia,LCA,2016,476320.0,72.552,1.1164502,0.0,0.0,7388658.0,476320.0,1304384.0,2.711741,10486.955,175651.0
Saint Lucia,LCA,2017,490976.0,72.522,1.1114765,0.0,0.0,7434256.0,490976.0,1548991.0,2.7840683,10796.247,176352.0
Saint Lucia,LCA,2018,509296.0,72.655,1.0569606,0.0,0.0,7882665.5,509296.0,1696432.0,2.8768585,11060.511,177032.0
Saint Lucia,LCA,2019,501968.03,72.249,1.7561536,0.0,0.0,7919594.5,501968.03,1674727.0,2.8252034,10977.819,177675.0
Saint Lucia,LCA,2020,483648.0,72.308,1.4204769,0.0,0.0,7013532.0,483648.0,1832145.0,2.7131453,8164.9062,178261.0
Saint Lucia,LCA,2021,505631.97,69.119,1.5684341,0.0,0.0,6984194.0,505631.97,1974310.0,2.8320374,9067.721,178540.0
Saint Lucia,LCA,2022,490229.0,72.67,1.5728741,0.0,0.0,6225199.5,490229.0,1902372.0,2.741865,10452.165,178794.0
Saint Lucia,LCA,2023,511414.0,72.697,1.6543492,0.0,0.0,6204024.0,511414.0,1947126.0,2.8524244,10452.165,179291.0
Saint Martin (French part),MAF,2023,12828641.0,80.224,2.5407417,98.5,682198.0,6204024.0,7378154.0,1947126.0,3.419049,13025.0205,27545.0
Saint Pierre and Miquelon,SPM,1950,14656.0,62.945,1.7509358,0.0,25388.5,3582.0,0.0,14656.0,3.2518306,2632.0,4507.0
Saint Pierre and Miquelon,SPM,1951,21984.0,63.298,1.7167745,0.0,32708.998,3664.0,3664.0,18320.0,4.8263445,2657.0,4555.0
Saint Pierre and Miquelon,SPM,1952,32976.0,63.624,1.6843369,0.0,36343.0,3666.0,0.0,32976.0,7.160912,2557.0,4605.0
Saint Pierre and Miquelon,SPM,1953,29312.0,63.95,1.6843369,0.0,39203.0,7327.0,3664.0,25648.0,6.2914786,2745.0,4659.0
Saint Pierre and Miquelon,SPM,1954,32976.0,64.324,1.6518993,0.0,45687.0,7328.0,3664.0,29312.0,6.987921,2848.0,4719.0
Saint Pierre and Miquelon,SPM,1955,36640.0,64.668,1.586908,0.0,55487.5,10990.5,10992.0,25648.0,7.658863,2766.0,4784.0
Saint Pierre and Miquelon,SPM,1956,32976.0,65.004,1.586908,0.0,59722.5,12854.0,9893.0,23083.0,6.823091,2799.0,4833.0
Saint Pierre and Miquelon,SPM,1957,40304.0,65.302,1.586908,0.0,65370.5,11029.5,10076.0,30228.0,8.286184,3054.0,4864.0
Saint Pierre and Miquelon,SPM,1958,40304.0,65.636,1.586908,0.0,78137.0,11082.5,10076.0,30228.0,8.193535,3022.0,4919.0
Saint Pierre and Miquelon,SPM,1959,32976.0,65.944,1.5264349,0.0,76320.0,11480.0,9893.0,23083.0,6.6137185,3204.0,4986.0
Saint Pierre and Miquelon,SPM,1960,36640.0,66.256,1.5264349,0.0,87347.0,14671.5,7328.0,29312.0,7.304625,3398.0,5016.0
Saint Pierre and Miquelon,SPM,1961,47632.0,66.447,1.4774877,0.0,95538.0,16951.0,21984.0,25648.0,9.520688,3532.0,5003.0
Saint Pierre and Miquelon,SPM,1962,32976.0,66.651,1.4285405,0.0,94491.5,20163.0,10992.0,21984.0,6.5636945,3599.0,5024.0
Saint Pierre and Miquelon,SPM,1963,36640.0,66.778,1.4774877,0.0,98074.0,29312.0,10992.0,25648.0,7.2040896,3698.0,5086.0
Saint Pierre and Miquelon,SPM,1964,47632.0,66.846,1.4285405,0.0,101745.0,54938.0,23816.0,23816.0,9.198918,3732.0,5178.0
Saint Pierre and Miquelon,SPM,1965,40304.0,66.865,1.4285405,0.0,109029.0,84186.0,21984.0,18320.0,7.669648,3889.0,5255.0
Saint Pierre and Miquelon,SPM,1966,43968.0,66.879,1.4285405,0.0,110846.0,96125.0,21984.0,21984.0,8.244515,4074.0,5333.0
Saint Pierre and Miquelon,SPM,1967,51296.0,66.905,1.4285405,0.0,109029.0,124552.0,29312.0,21984.0,9.476445,4114.0,5413.0
Saint Pierre and Miquelon,SPM,1968,40304.0,66.988,1.4285405,0.0,149006.0,129029.01,36274.0,4030.0,7.3413477,4264.0,5490.0
Saint Pierre and Miquelon,SPM,1969,32976.0,67.195,1.4285405,0.0,163543.0,158826.0,19786.0,13190.0,5.9192247,4420.0,5571.0
Saint Pierre and Miquelon,SPM,1970,36640.0,67.501,1.4074305,0.0,163543.0,164852.0,29312.0,7328.0,6.4757867,4635.0,5658.0
Saint Pierre and Miquelon,SPM,1971,47632.0,67.89,1.4334102,0.0,185270.0,230832.0,36640.0,10992.0,8.2924795,4804.0,5744.0
Saint Pierre and Miquelon,SPM,1972,69616.0,68.341,1.3841423499999999,0.0,203440.0,271136.0,65952.0,3664.0,11.940995,4999.5,5830.0
Saint Pierre and Miquelon,SPM,1973,40304.0,68.821,1.6201010500000002,0.0,214423.0,340380.0,36640.0,3664.0,6.802363,5249.5,5925.0
Saint Pierre and Miquelon,SPM,1974,43968.0,69.222,1.7325092999999998,0.0,228960.0,522169.0,40304.0,3664.0,7.3231177,5458.0,6004.0
Saint Pierre and Miquelon,SPM,1975,32976.0,69.515,1.6566592500000001,0.0,201374.0,571633.0,29312.0,3664.0,5.449678,5631.5,6051.0
Saint Pierre and Miquelon,SPM,1976,47632.0,69.713,1.7279949000000001,0.0,186848.0,705411.5,44230.0,3402.0,7.8213463,5808.5,6090.0
Saint Pierre and Miquelon,SPM,1977,36640.0,69.834,1.6990072999999999,0.0,191817.0,717920.0,36640.0,0.0,5.982041,5987.82885,6125.0
Saint Pierre and Miquelon,SPM,1978,32976.0,69.921,1.71477065,0.0,237323.0,745446.5,32976.0,0.0,5.351509,6066.5,6162.0
Saint Pierre and Miquelon,SPM,1979,36640.0,70.041,1.7666548,0.0,252822.02,989350.5,36640.0,0.0,5.9268847,6337.0,6182.0
Saint Pierre and Miquelon,SPM,1980,36640.0,70.184,1.7386303,0.0,261053.0,998440.03,36640.0,0.0,5.9173126,6457.5,6192.0
Saint Pierre and Miquelon,SPM,1981,40304.0,70.424,1.74789005,0.0,243224.0,847953.0,40304.0,0.0,6.530136,6456.489,6172.0
Saint Pierre and Miquelon,SPM,1982,40304.0,70.713,1.6370000500000002,0.0,242941.5,1067439.5,40304.0,0.0,6.5396724,6546.5,6163.0
Saint Pierre and Miquelon,SPM,1983,32976.0,71.114,1.5941629,0.0,240853.0,981952.0,32976.0,0.0,5.311856,6453.597,6208.0
Saint Pierre and Miquelon,SPM,1984,36640.0,71.468,1.5973631,0.0,238634.5,1394215.5,36640.0,0.0,5.85397,6464.5,6259.0
Saint Pierre and Miquelon,SPM,1985,32976.0,71.783,1.6536998,0.0,245940.0,1819333.5,32976.0,0.0,5.233455,6409.0,6301.0
Saint Pierre and Miquelon,SPM,1986,47632.0,72.127,1.7493631,0.0,276412.0,1817439.5,47632.0,0.0,7.5153046,6263.0,6338.0
Saint Pierre and Miquelon,SPM,1987,51296.0,72.454,1.7928269000000001,0.0,280642.0,2167256.0,51296.0,0.0,8.055276,6207.0,6368.0
Saint Pierre and Miquelon,SPM,1988,65952.0,72.749,1.79424985,0.0,283308.5,2700408.5,65952.0,0.0,10.335684,6338.0,6381.0
Saint Pierre and Miquelon,SPM,1989,102592.0,72.969,1.9991013,0.0,291139.0,3407531.0,102592.0,0.0,16.10044,6244.07715,6372.0
Saint Pierre and Miquelon,SPM,1990,91600.0,73.16,1.7297436,0.0,253300.02,3612704.0,91600.0,0.0,14.364121,5844.5,6377.0
Saint Pierre and Miquelon,SPM,1991,102592.0,73.345,1.8547799999999999,0.0,221349.0,3510112.0,102592.0,0.0,16.03,5938.9231500000005,6400.0
Saint Pierre and Miquelon,SPM,1992,95264.0,73.404,1.74474715,0.0,220323.0,3649344.0,95264.0,0.0,14.820162,5539.519200000001,6428.0
Saint Pierre and Miquelon,SPM,1993,73280.0,73.524,1.6513921,0.0,225620.0,3060833.0,73280.0,0.0,11.378882,5338.6106,6440.0
Saint Pierre and Miquelon,SPM,1994,69616.0,73.662,1.666459,0.0,190653.0,3338309.0,69616.0,0.0,10.784818,5486.2667,6455.0
Saint Pierre and Miquelon,SPM,1995,69616.0,73.804,1.7309858,0.0,224892.0,3085088.0,69616.0,0.0,10.778139,5653.399649999999,6459.0
Saint Pierre and Miquelon,SPM,1996,69616.0,73.973,1.7168249,0.0,232862.0,3338102.5,69616.0,0.0,10.791505,5724.9935000000005,6451.0
Saint Pierre and Miquelon,SPM,1997,47632.0,74.181,1.8062022,0.0,251823.98,4018305.0,47632.0,0.0,7.398571,6171.9363,6438.0
Saint Pierre and Miquelon,SPM,1998,54960.0,74.405,1.9756289,0.0,268579.0,3616368.0,54960.0,0.0,8.598248,6420.0599999999995,6392.0
Saint Pierre and Miquelon,SPM,1999,54960.0,74.646,1.956968,0.0,241260.0,3758965.4,54960.0,0.0,8.671505,6453.41555,6338.0
Saint Pierre and Miquelon,SPM,2000,54960.0,74.881,2.007819,0.0,274630.0,4093784.5,54960.0,0.0,8.700333,6811.31885,6317.0
Saint Pierre and Miquelon,SPM,2001,54960.0,75.107,1.9926852,0.0,283389.0,4121848.4,54960.0,0.0,8.725195,6965.6591499999995,6299.0
Saint Pierre and Miquelon,SPM,2002,58624.0,75.326,1.95599665,0.0,290500.0,4340008.0,58624.0,0.0,9.3454485,7241.47085,6273.0
Saint Pierre and Miquelon,SPM,2003,62288.0,75.5,1.9327924,0.0,319207.0,4832495.5,62288.0,0.0,9.991658,7456.77685,6234.0
Saint Pierre and Miquelon,SPM,2004,58624.0,75.68,2.1512432500000003,0.0,345937.0,5246340.5,58624.0,0.0,9.46923,8004.15825,6191.0
Saint Pierre and Miquelon,SPM,2005,62288.0,75.803,2.15162975,0.0,367728.0,5879754.0,62288.0,0.0,10.146277,8457.794,6139.0
Saint Pierre and Miquelon,SPM,2006,65952.0,75.919,2.2187397,0.0,399936.0,6130801.0,65952.0,0.0,10.822449,9388.0055,6094.0
Saint Pierre and Miquelon,SPM,2007,65952.0,76.05,2.3139377,0.0,421003.0,6596951.0,65952.0,0.0,10.858084,9918.399000000001,6074.0
Saint Pierre and Miquelon,SPM,2008,65952.0,76.177,2.3527129,0.0,435264.0,6872833.5,65952.0,0.0,10.877783,10260.2255,6063.0
Saint Pierre and Miquelon,SPM,2009,65952.0,76.272,2.3814063,0.0,385948.0,6830919.5,65952.0,0.0,10.893954,10262.3385,6054.0
Saint Pierre and Miquelon,SPM,2010,65952.0,76.355,2.4967673,0.0,430567.0,7172404.0,65952.0,0.0,10.906566,10880.051,6047.0
Saint Pierre and Miquelon,SPM,2011,65952.0,76.41,2.4053473,0.0,479036.0,7456820.5,65952.0,0.0,10.926441,11402.5,6036.0
Saint Pierre and Miquelon,SPM,2012,65952.0,76.463,2.5004165,0.0,543973.0,7045567.5,65952.0,0.0,10.957302,11480.179,6019.0
Saint Pierre and Miquelon,SPM,2013,65952.0,76.481,2.552589,0.0,515881.0,7058909.5,65952.0,0.0,10.993833,11649.732,5999.0
Saint Pierre and Miquelon,SPM,2014,65952.0,76.475,2.5720634,0.0,562000.0,6790445.5,65952.0,0.0,11.02139,12001.1075,5984.0
Saint Pierre and Miquelon,SPM,2015,65952.0,76.483,2.5818129,0.0,646133.0,6851281.5,65952.0,0.0,11.045386,12203.955,5971.0
Saint Pierre and Miquelon,SPM,2016,65952.0,76.509,2.4823723,0.0,665115.0,7388658.0,65952.0,0.0,11.071344,12222.789499999999,5957.0
Saint Pierre and Miquelon,SPM,2017,65952.0,76.546,2.5273535,0.0,684356.0,7434256.0,65952.0,0.0,11.091826,12273.67275,5946.0
Saint Pierre and Miquelon,SPM,2018,58624.0,76.585,2.493003,0.0,715660.0,7882665.5,58624.0,0.0,9.88267,12364.711,5932.0
Saint Pierre and Miquelon,SPM,2019,65952.0,76.609,2.6601636,0.0,640587.0,7919594.5,65952.0,0.0,11.1802,12656.009,5899.0
Saint Pierre and Miquelon,SPM,2020,62288.0,76.618,2.3345602,0.0,595278.0,7013532.0,62288.0,0.0,10.643883,11729.6195,5852.0
Saint Pierre and Miquelon,SPM,2021,54960.0,76.666,2.5019531,0.0,697487.0,6984194.0,54960.0,0.0,9.472595,12503.188999999998,5802.0
Saint Pierre and Miquelon,SPM,2022,53286.0,76.699,2.467237,0.0,697487.0,6225199.5,53286.0,0.0,9.251041,13025.0205,5760.0
Saint Pierre and Miquelon,SPM,2023,55588.0,76.758,2.5407417,0.0,682198.0,6204024.0,55588.0,0.0,9.740319,13025.0205,5707.0
Saint Vincent and the Grenadines,VCT,1950,3664.0,46.897,0.11671043,0.0,0.0,3582.0,3664.0,469587.0,0.059397593,2632.0,61686.0
Saint Vincent and the Grenadines,VCT,1951,3664.0,48.584,0.11671043,0.0,0.0,3664.0,3664.0,512016.0,0.057817332,2657.0,63372.0
Saint Vincent and the Grenadines,VCT,1952,10992.0,49.518,0.11671043,0.0,0.0,3666.0,10992.0,518485.985,0.16857603,2557.0,65205.0
Saint Vincent and the Grenadines,VCT,1953,7328.0,51.1,0.11671043,0.0,0.0,7327.0,7328.0,467629.5,0.109076835,2745.0,67182.0
Saint Vincent and the Grenadines,VCT,1954,7328.0,52.728,0.11671043,0.0,0.0,7328.0,7328.0,524623.0,0.10571111,2848.0,69321.0
Saint Vincent and the Grenadines,VCT,1955,7328.0,54.261,0.11671043,0.0,0.0,10990.5,7328.0,508176.97,0.102303505,2766.0,71630.0
Saint Vincent and the Grenadines,VCT,1956,7328.0,54.938,0.11671043,0.0,0.0,12854.0,7328.0,395712.0,0.09892543,2799.0,74076.0
Saint Vincent and the Grenadines,VCT,1957,7328.0,55.908,0.11671043,0.0,0.0,11029.5,7328.0,446316.0,0.095617115,3054.0,76639.0
Saint Vincent and the Grenadines,VCT,1958,10992.0,57.071,0.11671043,0.0,0.0,11082.5,10992.0,549600.0,0.1385552,3022.0,79333.0
Saint Vincent and the Grenadines,VCT,1959,10992.0,57.77,0.11671043,0.0,0.0,11480.0,10992.0,425408.0,0.13377307,3204.0,82169.0
Saint Vincent and the Grenadines,VCT,1960,10992.0,58.566,0.11671043,0.0,0.0,14671.5,10992.0,453620.5,0.13022308,3398.0,84409.0
Saint Vincent and the Grenadines,VCT,1961,10992.0,59.272,0.11671043,0.0,0.0,16951.0,10992.0,457088.0,0.1279836,3532.0,85886.0
Saint Vincent and the Grenadines,VCT,1962,10992.0,59.924,0.11671043,0.0,0.0,20163.0,10992.0,406572.5,0.12596837,3599.0,87260.0
Saint Vincent and the Grenadines,VCT,1963,14656.0,60.521,0.11671043,0.0,0.0,29312.0,14656.0,401947.5,0.16552596,3698.0,88542.0
Saint Vincent and the Grenadines,VCT,1964,18320.0,61.071,0.11671043,0.0,0.0,54938.0,18320.0,372814.5,0.20407254,3732.0,89772.0
Saint Vincent and the Grenadines,VCT,1965,14656.0,61.61,0.11671043,0.0,0.0,84186.0,14656.0,375560.0,0.1611488,3889.0,90947.0
Saint Vincent and the Grenadines,VCT,1966,18320.0,62.102,0.11671043,0.0,0.0,96125.0,18320.0,394775.5,0.19897687,4074.0,92071.0
Saint Vincent and the Grenadines,VCT,1967,18320.0,62.541,0.11671043,0.0,0.0,124552.0,18320.0,410368.0,0.19669104,4114.0,93141.0
Saint Vincent and the Grenadines,VCT,1968,21984.0,63.064,0.11671043,0.0,0.0,129029.01,21984.0,332429.0,0.23352702,4264.0,94139.0
Saint Vincent and the Grenadines,VCT,1969,29312.0,63.529,0.11671043,0.0,0.0,158826.0,29312.0,421286.5,0.3083072,4420.0,95074.0
Saint Vincent and the Grenadines,VCT,1970,29312.0,64.029,0.11671043,0.0,0.0,164852.0,29312.0,436974.0,0.3054065,4635.0,95977.0
Saint Vincent and the Grenadines,VCT,1971,29312.0,64.432,0.115616485,0.0,0.0,230832.0,29312.0,494611.0,0.3025224,4804.0,96892.0
Saint Vincent and the Grenadines,VCT,1972,36640.0,64.752,0.13907352,0.0,0.0,271136.0,36640.0,381056.0,0.37462297,4999.5,97805.0
Saint Vincent and the Grenadines,VCT,1973,40304.0,65.095,0.13881712,0.0,0.0,340380.0,40304.0,362736.0,0.408332,5249.5,98704.0
Saint Vincent and the Grenadines,VCT,1974,32976.0,65.422,0.12354855,0.0,0.0,522169.0,32976.0,402038.5,0.3311608,5458.0,99577.0
Saint Vincent and the Grenadines,VCT,1975,32976.0,65.873,0.14742945,0.0,0.0,571633.0,32976.0,398748.5,0.32843313,5631.5,100404.0
Saint Vincent and the Grenadines,VCT,1976,32976.0,66.466,0.132415,0.0,0.0,705411.5,32976.0,430520.0,0.32579187,5808.5,101218.0
Saint Vincent and the Grenadines,VCT,1977,32976.0,66.883,0.14509946,0.0,0.0,717920.0,32976.0,476320.015,0.32325292,5987.82885,102013.0
Saint Vincent and the Grenadines,VCT,1978,36640.0,67.273,0.1440039,0.0,0.0,745446.5,36640.0,443344.0,0.35647225,6066.5,102785.0
