Entity,Code,Year,Annual CO₂ emissions (ton),Carbon intensity of GDP (kg CO2e per 2021 PPP $),"GDP per capita, PPP (constant 2021 international $)",Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring (ton),Annual CO₂ emissions from cement (ton),Annual CO₂ emissions from gas (ton),Annual CO₂ emissions from oil (ton),Annual CO₂ emissions from coal (ton),Share of annual CO₂ emissions embedded in trade (percentage),Annual CO₂ emissions (ton per capita),"GDP per capita (PPP, constant 2021 international $)","Population (historical, persons)"
Germany,DEU,2008,856607400.0,0.18205568,55547.312,79.816,10.112704,2944810.0,13578516.0,180994940.0,296430460.0,353581340.0,21.535225,10.560957,40715.434,81110780.0
Germany,DEU,2009,789950700.0,0.17839804,52600.234,79.915,9.383779,2575372.0,12559007.0,168399470.0,282438300.0,316279900.0,23.249182,9.760277,38962.938,80935276.0
Germany,DEU,2010,826679940.0,0.18173125,54865.43,80.081,9.970763,2581764.0,12431492.0,184874770.0,277153500.0,341311230.0,23.289328,10.227274,41109.582,80830916.0
Germany,DEU,2011,804513800.0,0.16938576,57992.367,80.355,9.823082,2672946.0,13393265.0,169398850.0,270809000.0,339624480.0,21.787533,9.949727,43189.0,80857877.0
Germany,DEU,2012,814090240.0,0.17113397,58158.137,80.502,9.952833,2657292.0,13288641.0,167836830.0,271945100.0,350039300.0,12.812362,10.060882,43288.32,80916391.0
Germany,DEU,2013,831742850.0,0.17426933,58223.65,80.454,10.146596,2688948.0,12502979.0,170266740.0,280395520.0,357253860.0,11.587082,10.263162,43359.137,81041581.0
Germany,DEU,2014,792578750.0,0.16242783,59239.34,80.906,9.622117,2478309.0,12904592.0,151986000.0,271602430.0,344722460.0,14.15293,9.739702,44132.758,81376078.0
Germany,DEU,2015,800844500.0,0.161051,59699.34,80.566,9.614638,2373663.0,12625554.0,157109730.0,278861340.0,341117470.0,11.759491,9.757169,44405.168,82077546.0
Germany,DEU,2016,798013630.0,0.15830556,60578.285,80.837,9.589879,2343646.0,12662714.0,169169460.0,275703170.0,329435650.0,13.596601,9.642492,45030.47,82760102.0
Germany,DEU,2017,784593860.0,0.151238,61991.496,80.937,9.375469,2266679.0,13408148.0,172045490.0,275505180.0,312692320.0,14.302432,9.441107,46065.1,83104010.0
Germany,DEU,2018,760046340.0,0.14421543,62495.5,80.875,9.012815,2007153.0,13227901.0,169760300.0,269350620.0,296870620.0,16.643137,9.116708,46377.39,83368507.0
Germany,DEU,2019,709826700.0,0.1332095,62970.715,81.189,8.388298,2037297.0,13286640.0,172762180.0,273110940.0,240113970.0,18.539223,8.494897,46761.945,83559184.0
Germany,DEU,2020,648356860.0,0.12804563,60342.664,81.004,7.7266145,1821487.0,13357491.0,170963410.0,255644830.0,198530190.0,18.90403,7.7528024,44996.43,83628711.0
Germany,DEU,2021,678777300.0,0.13028891,62530.766,81.106,8.147065,1871650.0,13640217.0,181115780.0,241585230.0,232149180.0,22.040205,8.109928,46159.05,83697080.0
Germany,DEU,2022,671471550.0,0.12505789,62931.97,80.58,7.870139,1835065.0,12537957.0,160775700.0,247440220.0,240640270.0,24.011501,7.985512,46647.793,84086227.0
Greece,GRC,1990,83438040.0,0.28383803,26916.312,77.299,7.6398735,42698.0,5761694.0,858173.0,35974604.0,39787136.0,15.656044,8.133556,15964.0,10258494.0
Greece,GRC,1991,83407500.0,0.2753969,27419.604,77.386,7.5512743,43157.0,5715767.0,832723.0,37431532.0,38403524.0,14.395913,8.092595,16409.69,10306645.0
Greece,GRC,1992,84975656.0,0.28095055,27401.424,77.306,7.698445,36297.0,5861138.0,413329.0,37255020.0,40495056.0,23.156694,8.202367,16545.963,10359895.0
Greece,GRC,1993,84284960.0,0.28383157,26804.854,77.691,7.608063,29467.0,5875028.0,318099.0,37043284.0,40163876.0,17.980679,8.0943985,16331.314,10412752.0
Greece,GRC,1994,86430260.0,0.28393832,27204.396,77.858,7.72437,25773.0,5916409.0,200349.0,37367892.0,42133524.0,14.964111,8.257984,16724.287,10466266.0
Greece,GRC,1995,86963200.0,0.28853622,27646.148,77.893,7.9769154,22554.0,6356392.0,193883.0,39133524.0,40427144.0,15.7358055,8.267067,17148.197,10519233.0
Greece,GRC,1996,89114950.0,0.28456286,27905.107,78.036,7.940757,24955.0,6374251.0,207611.0,42475536.0,39230056.0,11.106949,8.430866,17719.557,10570083.0
Greece,GRC,1997,93801560.0,0.2777621,28768.24,78.399,7.990726,22653.0,6407695.0,428030.0,43466476.0,42628770.0,6.825609,8.830604,18588.295,10622327.0
Greece,GRC,1998,98621790.0,0.2794145,29592.525,78.303,8.268581,15608.0,6383235.0,1645493.0,45109690.0,44556200.0,8.920698,9.238219,19378.709,10675411.0
Greece,GRC,1999,97934820.0,0.27294612,30263.055,78.423,8.260183,847.0,6366364.0,2848433.0,44716436.0,43083836.0,5.7375383,9.128938,20076.559,10727953.0
Greece,GRC,2000,102973170.0,0.2832149,31386.64,78.442,8.889164,13966.0,6536763.0,3982331.0,45632760.0,45851396.0,1.612723,9.549905,20965.332,10782638.0
Greece,GRC,2001,105361864.0,0.2764188,32675.93,78.909,9.032242,9829.0,6565919.0,3922968.0,46859868.0,47019610.0,1.1616044,9.716891,21913.797,10843166.0
Greece,GRC,2002,105000510.0,0.26395705,34081.027,79.031,8.995928,9631.0,6313267.0,4240238.0,47893896.0,45544276.0,4.405571,9.641666,22893.959,10890287.0
Greece,GRC,2003,109066730.0,0.25905418,35970.703,79.085,9.318361,7026.0,6368129.0,4756901.0,51337948.0,45615896.0,-10.692574,9.989198,24380.066,10918467.0
Greece,GRC,2004,109485270.0,0.24521606,37811.492,79.35,9.271985,6847.0,6363901.0,5244634.0,49782868.0,47093908.0,-14.198198,10.001058,25780.385,10947369.0
Greece,GRC,2005,113888960.0,0.24723533,38146.965,79.65,9.431277,5591.0,6791115.0,5384885.0,53967696.0,46604028.0,-17.75297,10.371135,26091.523,10981340.0
Greece,GRC,2006,112419550.0,0.22947644,40483.156,79.76,9.28993,5621.0,6599218.0,6283828.0,55700468.0,42793816.0,-14.52543,10.205016,27731.111,11016107.0
Greece,GRC,2007,114545700.0,0.22954038,41796.234,79.662,9.593923,4575.0,6406631.0,7808080.0,54068920.0,45192548.0,-15.257366,10.370127,28822.916,11045737.0
Greece,GRC,2008,111080376.0,0.2203883,41709.387,80.105,9.192261,3551.0,6053533.0,8109119.5,52724510.0,43285276.0,-12.30173,10.028134,28907.926,11076874.0
Greece,GRC,2009,104319840.0,0.21717933,39886.215,80.368,8.662461,4435.0,4581723.0,6623295.0,50127850.0,42242944.0,1.9751257,9.391358,27839.898,11108067.0
Greece,GRC,2010,97354150.0,0.21324432,37566.75,80.573,8.010896,5968.0,4208597.0,7166043.0,44001640.0,41259856.0,-5.2504635,8.751198,26517.465,11124666.0
Greece,GRC,2011,94505230.0,0.22876297,33906.492,80.625,7.75655,5241.0,2430426.0,8810981.0,40500828.0,42079616.0,-12.426842,8.507212,24349.0,11108838.0
Greece,GRC,2012,91392584.0,0.23625685,31250.227,80.422,7.38308,4955.0,3099303.0,8094043.5,36298460.0,43256950.0,-17.639664,8.272101,22746.207,11048291.0
Greece,GRC,2013,81713256.0,0.21898086,30762.443,81.067,6.736387,4071.9998,3638957.0,7335771.0,32912506.0,37290716.0,-21.782503,7.4504676,22335.27,10967534.0
Greece,GRC,2014,78635700.0,0.20884265,31213.377,81.12,6.5186844,3746.0,3821925.0,5559040.0,33486366.0,35227170.0,-23.648375,7.218808,22591.598,10893169.0
Greece,GRC,2015,74926660.0,0.20473167,31347.977,80.789,6.4179235,3639.0,3467281.0,6034755.0,34982680.0,29948850.0,-24.924988,6.9242525,22696.203,10820902.0
Greece,GRC,2016,71359600.0,0.20098794,31468.62,81.269,6.324813,9366.0,3772241.0,7912128.0,35572920.0,23593526.0,-19.61119,6.62239,22679.81,10775506.0
Greece,GRC,2017,74841750.0,0.19871789,31995.41,80.961,6.3580604,7707.0,3685210.0,9536080.0,35031924.0,26019318.0,-23.908602,6.959737,22972.889,10753532.0
Greece,GRC,2018,71778104.0,0.18958248,32722.33,81.495,6.203581,10971.0,3419473.0,9071745.0,33836716.0,24851032.0,-19.176672,6.688951,23403.611,10730846.0
Greece,GRC,2019,65736276.0,0.1715442,33502.75,81.349,5.7472024,9042.0,3360215.0,9998173.0,33918744.0,17878832.0,-19.19424,6.132927,23869.793,10718581.0
Greece,GRC,2020,55558176.0,0.16056964,30487.113,81.536,4.8953047,5171.0,2977784.0,11043012.0,31012242.0,10128872.0,-6.0773773,5.1926584,21767.22,10699370.0
Greece,GRC,2021,57519204.0,0.152931,33531.156,80.531,5.1279535,3521.0,3166778.0,12363330.0,32280228.0,9250971.0,-10.733098,5.4368234,23732.201,10579561.0
Greece,GRC,2022,58079524.0,0.14658265,35906.613,79.944,5.2632866,2063.0,2904923.0,10366759.0,35382676.0,8908675.0,-16.194712,5.5778756,25283.906,10412481.0
Hong Kong,HKG,1995,31267054.0,0.1655332,37905.715,79.106,6.2746544,0.0,775140.0,54954.0,11965227.0,18471732.0,306.42734,5.061765,31941.908,6177105.0
Hong Kong,HKG,1996,28908528.0,0.14836784,37804.145,79.454,5.608919,0.0,820424.0,3144109.0,11213255.0,13730740.0,325.09015,4.586858,32261.803,6302469.0
Hong Kong,HKG,1997,30496980.0,0.13457406,39402.652,79.732,5.302575,0.0,778277.0,4913424.0,13223376.0,11581904.0,350.6143,4.752771,33385.82,6416674.0
Hong Kong,HKG,1998,38924984.0,0.17690465,36776.43,80.072,6.505922,0.0,621528.0,4609312.0,19382560.0,14311584.0,197.6156,5.968871,30866.428,6521331.0
Hong Kong,HKG,1999,42549016.0,0.18460645,37339.953,80.389,6.893196,0.0,559520.0,5081531.0,25209818.0,11698147.0,149.3397,6.4307203,31134.166,6616524.0
Hong Kong,HKG,2000,40282788.0,0.15776478,39848.61,80.704,6.2867064,0.0,517394.0,4583664.0,20719920.0,14461808.0,108.82473,6.008173,32894.01,6704665.0
Hong Kong,HKG,2001,37801700.0,0.15671971,39777.883,80.992,6.2339783,0.0,513171.03,4693584.0,17455296.0,15139648.0,104.7172,5.58021,32734.201,6774243.0
Hong Kong,HKG,2002,39485080.0,0.15083054,40258.207,81.18,6.072167,0.0,481799.0,4572672.0,14769584.0,19661024.0,91.587204,5.7884026,33038.15,6821412.0
Hong Kong,HKG,2003,43202330.0,0.15910208,41570.598,81.142,6.613969,0.0,472761.0,2920208.0,14751264.0,25058096.0,91.981,6.29872,33594.316,6858906.0
Hong Kong,HKG,2004,41569400.0,0.13398646,44836.203,81.455,6.0074444,0.0,411648.0,4220556.0,13768100.0,23169096.0,97.94724,6.0349026,36052.992,6888164.0
Hong Kong,HKG,2005,43730548.0,0.13166909,47938.895,81.675,6.312071,0.0,396422.0,4217264.0,13652064.0,25464800.0,101.534966,6.3299785,38191.9,6908483.0
Hong Kong,HKG,2006,41914810.0,0.12137807,50981.76,81.947,6.188068,0.0,394322.0,4458699.0,11826359.0,25235428.0,108.361,6.0473623,40172.855,6931089.0
Hong Kong,HKG,2007,43572436.0,0.11937831,53813.074,82.144,6.424114,0.0,384870.0,3850864.0,11732128.0,27604576.0,98.294495,6.2502203,42230.887,6971344.0
Hong Kong,HKG,2008,42790584.0,0.11346904,54630.375,82.34,6.198856,0.0,544664.0,4572672.0,11710144.0,25963104.0,98.83808,6.0949264,42635.48,7020689.0
Hong Kong,HKG,2009,41579400.0,0.12176481,53172.305,82.586,6.4745154,0.0,429016.0,5173568.0,8863216.0,27113600.0,72.98765,5.885712,41076.234,7064464.0
Hong Kong,HKG,2010,40062904.0,0.10667557,56355.402,82.859,6.011745,0.0,557655.0,6477952.0,9438464.0,23588832.0,99.47219,5.6413803,43170.55,7101614.0
Hong Kong,HKG,2011,43149716.0,0.108896226,58672.81,83.16,6.389247,0.0,581364.0,5268832.0,9236944.0,28062576.0,125.64272,6.0408654,44532.0,7142969.0
Hong Kong,HKG,2012,42742060.0,0.105807036,59015.305,83.416,6.2442346,0.0,631710.0,4884112.0,9599680.0,27626560.0,152.32971,5.935524,44795.11,7201059.0
Hong Kong,HKG,2013,44306892.0,0.10616141,60601.574,83.695,6.4335485,0.0,675979.0,4755872.0,9427472.0,29447568.0,174.78206,6.09924,45997.89,7264330.0
Hong Kong,HKG,2014,45491750.0,0.10636864,61839.777,83.927,6.577813,0.0,725063.0,4646326.0,9267002.0,30853364.0,148.22961,6.215143,46941.586,7319502.0
Hong Kong,HKG,2015,42399920.0,0.09665933,62779.72,84.147,6.068246,0.0,736512.0,6081715.0,10210686.0,25371010.0,112.707085,5.755845,47653.695,7366411.0
Hong Kong,HKG,2016,43365784.0,0.09638431,63749.383,84.38,6.14444,0.0,702167.0,6236128.0,11054288.0,25373200.0,93.457184,5.8539076,48385.113,7408006.0
Hong Kong,HKG,2017,42431172.0,0.090913475,65662.81,84.662,5.969634,0.0,602948.0,6217808.0,11842048.0,23768368.0,103.22597,5.6993694,49841.457,7444889.0
Hong Kong,HKG,2018,42600628.0,0.08824526,66993.93,84.987,5.9118967,0.0,625844.0,6060256.0,11504960.0,24409568.0,100.061806,5.701987,50847.723,7471190.0
Hong Kong,HKG,2019,41900196.0,0.08862421,65388.332,85.263,5.794989,0.0,610580.0,6287424.0,11622208.0,23379984.0,104.18402,5.5972776,49631.062,7485817.0
Hong Kong,HKG,2020,33497124.0,0.07662618,61328.54,84.707,4.699372,0.0,572419.0,9431136.0,11046960.0,12446608.0,144.22993,4.472103,46550.258,7490240.0
Hong Kong,HKG,2021,33716964.0,0.07181463,65884.94,85.082,4.7315025,0.0,572419.0,9423808.0,9889136.0,13831600.0,166.07126,4.5048428,50006.348,7484604.0
Hong Kong,HKG,2022,31531788.0,0.06935699,64036.668,83.485,4.4413905,0.0,572419.0,9171511.0,8183988.5,13603869.0,200.48291,4.2234335,48289.383,7465913.0
Hungary,HUN,1990,73427360.0,0.32734132,21297.0,69.372,6.9713883,485158.0,1750724.0,20481420.0,22920880.0,26436196.0,25.092249,7.073055,10296.0,10381280.0
Hungary,HUN,1991,69824870.0,0.35152054,18765.416,69.441,6.5964293,459860.0,1101696.0,20460890.0,21677690.0,25132420.0,19.950474,6.7280498,9255.909,10378174.0
Hungary,HUN,1992,62280750.0,0.3270497,18197.531,69.167,5.9514966,440385.0,858784.0,17743330.0,21757012.0,20621012.0,52.827763,6.005003,9153.921,10371477.0
Hungary,HUN,1993,62991332.0,0.3342329,18113.336,69.18,6.054073,397373.0,1021768.0,19024086.0,21342934.0,20365134.0,37.756504,6.0820827,9294.464,10356869.0
Hungary,HUN,1994,61880350.0,0.3233463,18672.707,69.604,6.0377507,487233.0,1180858.0,19436292.0,21229168.0,18680776.0,28.802927,5.984597,9772.224,10339936.0
Hungary,HUN,1995,61464136.0,0.31813234,18977.244,69.969,6.037275,264485.0,1185840.0,20996888.0,19788098.0,18346828.0,24.020603,5.9542165,10134.834,10322792.0
Hungary,HUN,1996,63083044.0,0.32407162,19029.113,70.597,6.1667957,258735.0,1110503.0,23562448.0,18507266.0,18851616.0,11.608844,6.123237,10359.182,10302238.0
Hungary,HUN,1997,61675936.0,0.30841288,19635.295,71.003,6.055778,211260.0,1173869.0,22439310.0,18744384.0,18306728.0,13.305261,6.000422,10942.326,10278600.0
Hungary,HUN,1998,61255404.0,0.29651517,20438.383,70.919,6.060291,186412.0,1221699.0,22519472.0,19350484.0,17165788.0,16.153423,5.9751363,11663.028,10251717.0
Hungary,HUN,1999,61575132.0,0.28951544,21128.889,71.04,6.11714,167104.0,1224440.0,22739940.0,19153288.0,17493196.0,16.737127,6.0250835,12316.724,10219797.0
Hungary,HUN,2000,58244412.0,0.26335576,22117.92,71.758,5.824882,189145.0,1353058.0,22173068.0,17449880.0,16396900.0,25.43275,5.7155046,13129.273,10190598.0
Hungary,HUN,2001,59827764.0,0.2595599,23069.21,72.394,5.9878426,144213.0,1356593.0,24594934.0,17227250.0,15822433.0,28.024305,5.8846827,13933.562,10166693.0
Hungary,HUN,2002,58841988.0,0.24365969,24229.295,72.507,5.9037027,140346.0,1425783.0,24744352.0,16298639.0,15561423.0,27.364603,5.8038383,14899.307,10138461.0
Hungary,HUN,2003,61611230.0,0.2449722,25255.871,72.513,6.1869864,146355.0,1411835.0,27142410.0,16063396.0,16094355.0,31.938007,6.094709,15829.9,10108970.0
Hungary,HUN,2004,59984908.0,0.22645174,26568.12,72.906,6.0163965,118164.0,1289299.0,26738524.0,15605174.0,15405825.0,32.46228,5.9474688,16999.006,10085788.0
Hungary,HUN,2005,60142064.0,0.21852943,27765.79,72.865,6.067642,112833.0,1198940.0,27946416.0,16407270.0,13537637.0,29.934788,5.9749494,18140.617,10065703.0
Hungary,HUN,2006,59528570.0,0.20841086,28903.047,73.344,6.023709,117012.0,1295854.0,26425376.0,17189268.0,13574355.0,32.357735,5.9232726,19253.062,10049946.0
Hungary,HUN,2007,58448584.0,0.20246747,29044.066,73.431,5.880479,104364.0,1328096.0,25021880.0,17554212.0,13527544.0,40.516552,5.8250046,19763.791,10034084.0
Hungary,HUN,2008,57184410.0,0.19604242,29384.008,73.957,5.760512,179944.0,1260648.0,24553270.0,17272546.0,13030053.0,45.860657,5.708934,20380.63,10016653.0
Hungary,HUN,2009,51457496.0,0.1879052,27445.959,74.179,5.157239,179871.0,972707.0,21327616.0,17213448.0,11170012.0,34.61928,5.145039,19461.07,10001381.0
Hungary,HUN,2010,51992710.0,0.18824254,27801.834,74.519,5.233488,188373.0,735351.0,22826220.0,16009209.0,11650168.0,38.584656,5.210146,20036.334,9979128.0
Hungary,HUN,2011,50156004.0,0.18149921,28415.117,74.923,5.1573215,186943.0,563620.0,21831650.0,15060832.0,11931038.0,37.982796,5.0424895,20886.0,9946675.0
Hungary,HUN,2012,46720170.0,0.17042851,28179.656,75.183,4.802617,150129.0,678421.0,19529082.0,14374984.0,11430867.0,32.001163,4.711299,20731.67,9916621.0
Hungary,HUN,2013,43486520.0,0.1570223,28891.021,75.683,4.536535,150523.0,515881.0,18305500.0,13845142.0,10122141.0,39.111725,4.3973107,21163.564,9889344.0
Hungary,HUN,2014,43638884.0,0.1506144,30264.95,75.849,4.5583367,128992.01,565710.0,17058684.0,15197870.0,10148365.0,32.37268,4.4245744,22118.75,9862843.0
Hungary,HUN,2015,46566924.0,0.15409033,31485.568,75.654,4.8516216,131876.0,675693.0,18169248.0,16540335.0,10482104.0,27.07514,4.7327905,22993.375,9839211.0
Hungary,HUN,2016,47039148.0,0.15273656,32378.967,76.157,4.945452,136679.0,705228.0,19306640.0,16586782.0,9739505.0,28.499453,4.7947617,23568.926,9810529.0
Hungary,HUN,2017,49423532.0,0.1554897,33828.715,76.007,5.260017,142542.0,783129.0,20419600.0,17482274.0,10012703.0,32.36141,5.050635,24641.197,9785608.0
Hungary,HUN,2018,49376216.0,0.14650136,35798.043,76.205,5.2444615,147199.0,881792.0,19781908.0,18567868.0,9415749.0,35.345615,5.051588,25995.51,9774395.0
Hungary,HUN,2019,49165744.0,0.13906027,37662.676,76.455,5.2373824,149442.0,1022863.0,19908670.0,19379372.0,8161143.5,32.77081,5.0321393,27272.312,9770346.0
Hungary,HUN,2020,47107424.0,0.1402948,36119.52,75.73,5.0673814,162075.0,928787.0,20785588.0,17338332.0,7405652.0,28.513145,4.8317986,26091.4,9749459.0
Hungary,HUN,2021,48330956.0,0.13418113,38887.19,74.185,5.217927,138408.0,1001500.0,22067656.0,18740248.0,5940389.0,35.839615,4.9785447,28085.963,9707848.0
Hungary,HUN,2022,44842524.0,0.121893965,40656.97,76.212,4.955839,134831.0,814546.0,18850954.0,19115230.0,5544999.0,40.049816,4.6304317,29451.855,9684308.0
India,IND,1990,577996000.0,0.31521204,2203.147,58.618,0.6944585,9870757.0,22347914.0,21097188.0,158166610.0,366513570.0,-0.47149944,0.668225,2087.0,864972221.0
India,IND,1991,615365000.0,0.3356468,2178.686,59.032,0.73126894,7833632.0,24503036.0,23563184.0,166422540.0,393042560.0,-3.0620031,0.6961713,2062.3103,883927605.0
India,IND,1992,655447040.0,0.32965964,2249.698,59.445,0.7416346,3565072.0,25156198.0,27256496.0,188054800.0,411414460.0,-1.3967481,0.7258895,2115.2573,902957075.0
India,IND,1993,677299260.0,0.32885027,2307.6072,59.823,0.75885725,3700640.0,26602354.0,26996352.0,186878660.0,433121250.0,-3.7779696,0.73450357,2176.4277,922118380.0
India,IND,1994,714063740.0,0.32775134,2411.4626,60.237,0.7903601,1851796.0,28540080.0,28996896.0,198955200.0,455719740.0,-4.326417,0.758703,2254.899,941163772.0
India,IND,1995,760461630.0,0.32622033,2542.422,60.63,0.8293898,2303268.0,31103788.0,39050736.0,216281280.0,471722560.0,-5.4210186,0.7918992,2355.9631,960301046.0
India,IND,1996,823620700.0,0.31743026,2680.2788,61.027,0.8508016,2135792.0,34079364.0,39746908.0,243160340.0,504498240.0,-6.7077713,0.8407051,2475.568,979678460.0
India,IND,1997,858011200.0,0.32125095,2734.521,61.439,0.87846744,2645498.0,37418160.0,46023504.0,244201940.0,527722100.0,-6.2864933,0.8587551,2514.0217,999133764.0
India,IND,1998,875772350.0,0.31044066,2847.9624,61.852,0.88412327,2133216.0,39026470.0,47595360.0,262892000.0,524125300.0,-6.3996983,0.85972553,2611.7815,1018665080.0
India,IND,1999,960762940.0,0.3045309,3041.4827,62.284,0.92622536,2048127.9,44592480.0,52618704.0,300976030.0,560527600.0,-4.673632,0.9253892,2707.7407,1038225822.0
India,IND,2000,986444700.0,0.303642,3099.503,62.749,0.9411392,1973441.0,45957012.0,52790910.0,312847200.0,572876000.0,-7.155679,0.93243545,2753.0854,1057922731.0
India,IND,2001,1000526700.0,0.29436767,3188.8103,63.158,0.9386827,1856872.0,46739660.0,53128184.0,316721400.0,582080600.0,-7.76723,0.92821974,2837.8555,1077898579.0
India,IND,2002,1032139800.0,0.2942518,3250.6956,63.649,0.95652306,1602081.0,49111236.0,57609070.0,325220060.0,598597300.0,-9.1222,0.94036025,2870.9236,1097600380.0
India,IND,2003,1067736960.0,0.28109848,3445.926,64.086,0.9686446,1786836.0,50880076.0,58565376.0,330614800.0,625889900.0,-7.342069,0.95606565,3035.9226,1116803000.0
India,IND,2004,1133827600.0,0.28093532,3656.1262,64.484,1.027135,1765007.0,55544668.0,58316036.0,348234200.0,669967700.0,-7.964464,0.9980951,3212.511,1135991509.0
India,IND,2005,1194592400.0,0.27140146,3881.966,64.939,1.0535713,1703873.0,59686570.0,59356800.0,352376480.0,721468700.0,-7.5873218,1.034569,3396.6487,1154676321.0
India,IND,2006,1292484600.0,0.26805687,4129.7783,65.373,1.1070155,1741354.0,64905404.0,82579624.0,369693920.0,773564350.0,-8.770298,1.1019762,3629.4111,1172878888.0
India,IND,2007,1392506000.0,0.27112547,4379.696,65.803,1.1874471,1842345.0,68333260.0,87956130.0,391897200.0,842477060.0,-6.834583,1.1695087,3870.699,1190676028.0
India,IND,2008,1489437400.0,0.27970183,4450.39,66.247,1.2447823,1887652.0,73244730.0,90276580.0,413233280.0,910795260.0,-7.2653084,1.2330484,4030.6543,1207930960.0
India,IND,2009,1612216300.0,0.28336516,4731.362,66.7,1.340703,1878801.0,81267960.0,112463100.0,432659600.0,983946900.0,-5.399367,1.3155314,4270.708,1225524764.0
India,IND,2010,1677337200.0,0.2771671,5059.2827,67.162,1.4022667,1704123.0,86029240.0,134121150.0,439499650.0,1015983040.0,-5.950338,1.348904,4525.7456,1243481565.0
India,IND,2011,1764712400.0,0.2794699,5249.5493,67.623,1.4670911,2648179.0,91314500.0,136260240.0,460104480.0,1074385000.0,-7.6441216,1.3992051,4768.0,1261224956.0
India,IND,2012,1925699700.0,0.2897063,5460.4375,68.076,1.5819231,3592236.0,100237160.0,125604800.0,489813800.0,1206451800.0,-6.983848,1.5060124,4982.083,1278674501.0
India,IND,2013,1995098100.0,0.2804535,5732.2417,68.499,1.6076273,3265639.0,107819840.0,110689224.0,496940160.0,1276383400.0,-10.749027,1.53963,5224.1445,1295829507.0
India,IND,2014,2148343800.0,0.2811127,6079.8438,68.932,1.7091213,3529487.0,115824900.0,109467496.0,512464770.0,1407057000.0,-8.920302,1.6371113,5524.1147,1312277184.0
